"ID"	"grade"	"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"valscllang"	"pplang"	"plang"	"aplang"	"mnscllang"	"paplang"	"paplangnum"	"valsclmath"	"ppmath"	"pmath"	"apmath"	"mnsclmath"	"papmath"	"papmathnum"	"valsclsci"	"ppsci"	"psci"	"apsci"	"mnsclsci"	"papsci"	"papscinum"	"ttltstd"	"ttlpapnam"
4433	"4"	"39"	"5290"	"083"	"UNION     "	"UNION TOWNSHIP"	"HANNAH CALDWELL E.S. "	"DE"	"99"	"40.4"	"59.6"	"0.0"	"201.3"	59.60	59.00	"100"	"22.0"	"54.0"	"24.0"	"226.6"	78.00	78.00	"100"	"12.0"	"46.0"	"42.0"	"238.1"	"88"	"88"	299.00	225.00
4434	"4"	"39"	"5290"	"100"	"UNION     "	"UNION TOWNSHIP"	"FRANKLIN E.S. "	"DE"	"106"	"33.0"	"65.1"	"1.9"	"202.9"	67.00	71.02	"108"	"19.4"	"56.5"	"24.1"	"224.5"	80.60	87.04	"108"	"8.3"	"57.4"	"34.3"	"234.0"	"91.7"	"99.036"	322.00	257.10
4435	"4"	"39"	"5290"	"140"	"UNION     "	"UNION TOWNSHIP"	"WASHINGTON E.S. "	"DE"	"111"	"36.0"	"63.1"	"0.9"	"205.6"	64.00	71.04	"111"	"12.6"	"51.4"	"36.0"	"235.3"	87.40	97.01	"111"	"5.4"	"39.6"	"55.0"	"249.4"	"94.6"	"105.006"	333.00	273.06
4436	"4"	"39"	"5290"	"   "	"UNION     "	"UNION TOWNSHIP"	""	"DE"	"585"	"39.0"	"59.1"	"1.9"	"202.3"	61.00	356.85	"588"	"19.6"	"52.6"	"27.9"	"227.6"	80.50	473.34	"588"	"7.8"	"50.9"	"41.3"	"239.7"	"92.2"	"542.136"	1761.00	1372.32
4437	"4"	"39"	"5290"	"080"	"UNION     "	"UNION TOWNSHIP"	"BATTLE HILL E.S. "	"DE"	"79"	"55.7"	"44.3"	"0.0"	"191.4"	44.30	34.99	"79"	"27.8"	"59.5"	"12.7"	"214.7"	72.20	57.03	"79"	"11.4"	"50.6"	"38.0"	"235.8"	"88.6"	"69.994"	237.00	162.02
4438	"4"	"39"	"5290"	"130"	"UNION     "	"UNION TOWNSHIP"	"LIVINGSTON E.S. "	"DE"	"93"	"30.1"	"66.7"	"3.2"	"205.8"	69.90	65.00	"93"	"14.0"	"46.2"	"39.8"	"235.5"	86.00	79.98	"93"	"2.2"	"49.5"	"48.4"	"246.6"	"97.9"	"91.047"	279.00	236.03
4439	"4"	"39"	"5290"	"090"	"UNION     "	"UNION TOWNSHIP"	"CONNECTICUT FARMS E.S. "	"DE"	"97"	"42.3"	"52.6"	"5.2"	"204.5"	57.80	56.06	"97"	"23.7"	"48.5"	"27.8"	"226.2"	76.30	74.01	"97"	"8.2"	"62.9"	"28.9"	"233.4"	"91.8"	"89.046"	291.00	219.12
4440	"4"	"39"	"5730"	"120"	"UNION     "	"WESTFIELD"	"JEFFERSON                "	"I "	"111"	"18.0"	"72.1"	"9.9"	"218.2"	82.00	91.02	"111"	"5.4"	"37.8"	"56.8"	"255.9"	94.60	105.00	"111"	"2.7"	"43.2"	"54.1"	"254.1"	"97.3"	"108.003"	333.00	304.02
4441	"4"	"39"	"5730"	"100"	"UNION     "	"WESTFIELD"	"FRANKLIN                 "	"I "	"148"	"14.2"	"70.3"	"15.5"	"222.4"	85.80	126.98	"148"	"2.0"	"33.8"	"64.2"	"259.5"	98.00	145.04	"148"	"0.7"	"31.8"	"67.6"	"258.6"	"99.4"	"147.112"	444.00	419.13
4442	"4"	"39"	"5730"	"   "	"UNION     "	"WESTFIELD"	""	"I "	"575"	"17.7"	"70.1"	"12.2"	"218.2"	82.30	473.22	"576"	"5.4"	"35.2"	"59.4"	"253.8"	94.60	544.89	"575"	"1.9"	"40.5"	"57.6"	"253.3"	"98.1"	"564.075"	1726.00	1582.19
4443	"4"	"39"	"5730"	"140"	"UNION     "	"WESTFIELD"	"MCKINLEY                 "	"I "	"72"	"16.7"	"70.8"	"12.5"	"215.0"	83.30	59.97	"72"	"9.7"	"41.7"	"48.6"	"243.8"	90.30	65.01	"72"	"1.4"	"41.7"	"56.9"	"252.4"	"98.6"	"70.992"	216.00	195.98
4444	"4"	"39"	"5730"	"150"	"UNION     "	"WESTFIELD"	"WASHINGTON               "	"I "	"75"	"22.7"	"69.3"	"8.0"	"215.2"	77.30	57.97	"75"	"6.7"	"26.7"	"66.7"	"255.4"	93.40	70.05	"75"	"2.7"	"54.7"	"42.7"	"246.0"	"97.4"	"73.05"	225.00	201.07
4445	"4"	"39"	"5730"	"160"	"UNION     "	"WESTFIELD"	"WILSON                   "	"I "	"83"	"20.5"	"69.9"	"9.6"	"216.0"	79.50	65.98	"83"	"4.8"	"34.9"	"60.2"	"251.7"	95.10	78.93	"82"	"2.4"	"37.8"	"59.8"	"253.3"	"97.6"	"80.032"	248.00	224.95
4446	"4"	"39"	"5730"	"145"	"UNION     "	"WESTFIELD"	"TAMAQUES                 "	"I "	"86"	"17.4"	"67.4"	"15.1"	"218.4"	82.50	70.95	"87"	"6.9"	"36.8"	"56.3"	"250.2"	93.10	80.99	"87"	"2.3"	"41.4"	"56.3"	"250.0"	"97.7"	"84.999"	260.00	236.94
4447	"4"	"39"	"5810"	"   "	"UNION     "	"WINFIELD TWP"	""	"B "	"21"	"76.2"	"19.0"	"4.8"	"189.0"	23.80	4.99	"21"	"47.6"	"33.3"	"19.0"	"209.6"	52.30	10.98	"21"	"9.5"	"71.4"	"19.0"	"231.8"	"90.4"	"18.984"	63.00	34.96
4448	"4"	"39"	"5810"	"060"	"UNION     "	"WINFIELD TWP"	"WINFIELD TWP             "	"B "	"21"	"76.2"	"19.0"	"4.8"	"189.0"	23.80	4.99	"21"	"47.6"	"33.3"	"19.0"	"209.6"	52.30	10.98	"21"	"9.5"	"71.4"	"19.0"	"231.8"	"90.4"	"18.984"	63.00	34.96
4449	"4"	"41"	"0030"	"   "	"WARREN    "	"ALLAMUCHY TWP"	""	"I "	"35"	"34.3"	"60.0"	"5.7"	"209.5"	65.70	22.99	"35"	"20.0"	"60.0"	"20.0"	"224.4"	80.00	28.00	"36"	"2.8"	"36.1"	"61.1"	"254.7"	"97.2"	"34.992"	106.00	85.98
4450	"4"	"41"	"0030"	"010"	"WARREN    "	"ALLAMUCHY TWP"	"ALLAMUCHY TWP            "	"I "	"35"	"34.3"	"60.0"	"5.7"	"209.5"	65.70	22.99	"35"	"20.0"	"60.0"	"20.0"	"224.4"	80.00	28.00	"36"	"2.8"	"36.1"	"61.1"	"254.7"	"97.2"	"34.992"	106.00	85.98
4451	"4"	"41"	"0070"	"   "	"WARREN    "	"ALPHA BORO"	""	"B "	"31"	"58.1"	"41.9"	"0.0"	"194.8"	41.90	12.98	"31"	"25.8"	"54.8"	"19.4"	"221.1"	74.20	23.00	"31"	"3.2"	"51.6"	"45.2"	"242.9"	"96.8"	"30.008"	93.00	65.99
4452	"4"	"41"	"0070"	"010"	"WARREN    "	"ALPHA BORO"	"ALPHA SCHOOL             "	"B "	"31"	"58.1"	"41.9"	"0.0"	"194.8"	41.90	12.98	"31"	"25.8"	"54.8"	"19.4"	"221.1"	74.20	23.00	"31"	"3.2"	"51.6"	"45.2"	"242.9"	"96.8"	"30.008"	93.00	65.99
4453	"4"	"41"	"0280"	"   "	"WARREN    "	"BELVIDERE"	""	"DE"	"37"	"51.4"	"48.6"	"0.0"	"198.3"	48.60	17.98	"37"	"27.0"	"64.9"	"8.1"	"215.5"	73.00	27.01	"37"	"5.4"	"59.5"	"35.1"	"242.3"	"94.6"	"35.002"	111.00	79.99
4454	"4"	"41"	"0280"	"030"	"WARREN    "	"BELVIDERE"	"OXFORD STREET            "	"DE"	"37"	"51.4"	"48.6"	"0.0"	"198.3"	48.60	17.98	"37"	"27.0"	"64.9"	"8.1"	"215.5"	73.00	27.01	"37"	"5.4"	"59.5"	"35.1"	"242.3"	"94.6"	"35.002"	111.00	79.99
4455	"4"	"41"	"0400"	"   "	"WARREN    "	"BLAIRSTOWN TWP"	""	"FG"	"81"	"29.6"	"64.2"	"6.2"	"210.7"	70.40	57.02	"81"	"1.2"	"42.0"	"56.8"	"251.0"	98.80	80.02	"81"	"1.2"	"21.0"	"77.8"	"267.5"	"98.8"	"80.028"	243.00	217.08
4456	"4"	"41"	"0400"	"030"	"WARREN    "	"BLAIRSTOWN TWP"	"BLAIRSTOWN ELEMENTARY    "	"FG"	"81"	"29.6"	"64.2"	"6.2"	"210.7"	70.40	57.02	"81"	"1.2"	"42.0"	"56.8"	"251.0"	98.80	80.02	"81"	"1.2"	"21.0"	"77.8"	"267.5"	"98.8"	"80.028"	243.00	217.08
4457	"4"	"41"	"1620"	"   "	"WARREN    "	"FRANKLIN TWP"	""	"DE"	"45"	"60.0"	"40.0"	"0.0"	"193.8"	40.00	18.00	"45"	"24.4"	"64.4"	"11.1"	"214.9"	75.50	33.97	"45"	"8.9"	"53.3"	"37.8"	"238.0"	"91.1"	"40.995"	135.00	92.97
4458	"4"	"41"	"1620"	"050"	"WARREN    "	"FRANKLIN TWP"	"FRANKLIN TWP             "	"DE"	"45"	"60.0"	"40.0"	"0.0"	"193.8"	40.00	18.00	"45"	"24.4"	"64.4"	"11.1"	"214.9"	75.50	33.97	"45"	"8.9"	"53.3"	"37.8"	"238.0"	"91.1"	"40.995"	135.00	92.97
4459	"4"	"41"	"1670"	"   "	"WARREN    "	"FRELINGHUYSEN TWP"	""	"GH"	"27"	"22.2"	"66.7"	"11.1"	"214.3"	77.80	21.00	"27"	"0.0"	"44.4"	"55.6"	"260.1"	100.00	27.00	"27"	"0.0"	"29.6"	"70.4"	"262.0"	"100"	"27"	81.00	75.00
4460	"4"	"41"	"1670"	"050"	"WARREN    "	"FRELINGHUYSEN TWP"	"FRELINGHUYSEN TWP        "	"GH"	"27"	"22.2"	"66.7"	"11.1"	"214.3"	77.80	21.00	"27"	"0.0"	"44.4"	"55.6"	"260.1"	100.00	27.00	"27"	"0.0"	"29.6"	"70.4"	"262.0"	"100"	"27"	81.00	75.00
4461	"4"	"41"	"1785"	"   "	"WARREN    "	"GREAT MEADOWS REGIONAL"	""	"GH"	"97"	"33.0"	"61.9"	"5.2"	"205.6"	67.10	65.08	"97"	"14.4"	"44.3"	"41.2"	"235.2"	85.50	82.93	"97"	"3.1"	"43.3"	"53.6"	"248.9"	"96.9"	"93.993"	291.00	242.01
4462	"4"	"41"	"1785"	"060"	"WARREN    "	"GREAT MEADOWS REGIONAL"	"LIBERTY TWP ELEM         "	"GH"	"97"	"33.0"	"61.9"	"5.2"	"205.6"	67.10	65.08	"97"	"14.4"	"44.3"	"41.2"	"235.2"	85.50	82.93	"97"	"3.1"	"43.3"	"53.6"	"248.9"	"96.9"	"93.993"	291.00	242.01
4463	"4"	"41"	"1840"	"   "	"WARREN    "	"GREENWICH TWP"	""	"I "	"114"	"32.5"	"63.2"	"4.4"	"207.6"	67.60	77.06	"114"	"18.4"	"47.4"	"34.2"	"233.2"	81.60	93.02	"114"	"1.8"	"52.6"	"45.6"	"245.0"	"98.2"	"111.948"	342.00	282.03
4464	"4"	"41"	"1840"	"040"	"WARREN    "	"GREENWICH TWP"	"THE GREENWICH SCHOOL     "	"I "	"114"	"32.5"	"63.2"	"4.4"	"207.6"	67.60	77.06	"114"	"18.4"	"47.4"	"34.2"	"233.2"	81.60	93.02	"114"	"1.8"	"52.6"	"45.6"	"245.0"	"98.2"	"111.948"	342.00	282.03
4465	"4"	"41"	"1870"	"070"	"WARREN    "	"HACKETTSTOWN"	"HATCHERY HILL E.S. "	"DE"	"28"	"57.1"	"42.9"	"0.0"	"199.4"	42.90	12.01	"28"	"17.9"	"42.9"	"39.3"	"233.0"	82.20	23.01	"28"	"3.6"	"42.9"	"53.6"	"253.8"	"96.5"	"27.02"	84.00	62.04
4466	"4"	"41"	"1870"	"090"	"WARREN    "	"HACKETTSTOWN"	"WILLOW GROVE E.S. "	"DE"	"54"	"35.2"	"57.4"	"7.4"	"207.3"	64.80	34.99	"54"	"11.1"	"59.3"	"29.6"	"231.7"	88.90	48.00	"54"	"3.7"	"46.3"	"50.0"	"246.5"	"96.3"	"52.002"	162.00	135.00
4467	"4"	"41"	"1870"	"   "	"WARREN    "	"HACKETTSTOWN"	""	"DE"	"82"	"42.7"	"52.4"	"4.9"	"204.6"	57.30	46.98	"82"	"13.4"	"53.7"	"32.9"	"232.1"	86.60	71.01	"82"	"3.7"	"45.1"	"51.2"	"249.0"	"96.3"	"78.966"	246.00	196.96
4468	"4"	"41"	"2040"	"   "	"WARREN    "	"HARMONY TWP"	""	"DE"	"29"	"41.4"	"58.6"	"0.0"	"197.8"	58.60	16.99	"29"	"20.7"	"65.5"	"13.8"	"220.8"	79.30	22.99	"29"	"3.4"	"44.8"	"51.7"	"246.7"	"96.5"	"27.985"	87.00	67.97
4469	"4"	"41"	"2040"	"030"	"WARREN    "	"HARMONY TWP"	"HARMONY TOWNSHIP SCHOOL  "	"DE"	"29"	"41.4"	"58.6"	"0.0"	"197.8"	58.60	16.99	"29"	"20.7"	"65.5"	"13.8"	"220.8"	79.30	22.99	"29"	"3.4"	"44.8"	"51.7"	"246.7"	"96.5"	"27.985"	87.00	67.97
4470	"4"	"41"	"2250"	"   "	"WARREN    "	"HOPE TWP"	""	"FG"	"18"	"27.8"	"72.2"	"0.0"	"214.1"	72.20	12.99	"18"	"33.3"	"27.8"	"38.9"	"223.6"	66.70	12.00	"18"	"0.0"	"27.8"	"72.2"	"271.3"	"100"	"18"	54.00	43.00
4471	"4"	"41"	"2250"	"050"	"WARREN    "	"HOPE TWP"	"HOPE TWP                 "	"FG"	"18"	"27.8"	"72.2"	"0.0"	"214.1"	72.20	12.99	"18"	"33.3"	"27.8"	"38.9"	"223.6"	66.70	12.00	"18"	"0.0"	"27.8"	"72.2"	"271.3"	"100"	"18"	54.00	43.00
4472	"4"	"41"	"2470"	"   "	"WARREN    "	"KNOWLTON TWP"	""	"FG"	"43"	"41.9"	"55.8"	"2.3"	"205.0"	58.10	24.98	"43"	"14.0"	"58.1"	"27.9"	"235.0"	86.00	36.98	"43"	"2.3"	"37.2"	"60.5"	"254.2"	"97.7"	"42.011"	129.00	103.97
4473	"4"	"41"	"2470"	"040"	"WARREN    "	"KNOWLTON TWP"	"KNOWLTON TWP ELEM SCHOOL "	"FG"	"43"	"41.9"	"55.8"	"2.3"	"205.0"	58.10	24.98	"43"	"14.0"	"58.1"	"27.9"	"235.0"	86.00	36.98	"43"	"2.3"	"37.2"	"60.5"	"254.2"	"97.7"	"42.011"	129.00	103.97
4474	"4"	"41"	"2790"	"   "	"WARREN    "	"LOPATCONG TWP"	""	"DE"	"94"	"52.1"	"46.8"	"1.1"	"198.6"	47.90	45.02	"94"	"27.7"	"63.8"	"8.5"	"212.9"	72.30	67.96	"94"	"8.5"	"45.7"	"45.7"	"243.1"	"91.4"	"85.916"	282.00	198.90
4475	"4"	"41"	"2790"	"050"	"WARREN    "	"LOPATCONG TWP"	"LOPATCONG E.S. "	"DE"	"94"	"52.1"	"46.8"	"1.1"	"198.6"	47.90	45.02	"94"	"27.7"	"63.8"	"8.5"	"212.9"	72.30	67.96	"94"	"8.5"	"45.7"	"45.7"	"243.1"	"91.4"	"85.916"	282.00	198.90
4476	"4"	"41"	"2970"	"   "	"WARREN    "	"MANSFIELD TWP"	""	"FG"	"88"	"19.3"	"70.5"	"10.2"	"215.8"	80.70	71.01	"88"	"9.1"	"55.7"	"35.2"	"237.4"	90.90	79.99	"88"	"1.1"	"44.3"	"54.5"	"250.4"	"98.8"	"86.944"	264.00	237.95
4477	"4"	"41"	"2970"	"050"	"WARREN    "	"MANSFIELD TWP"	"MANSFIELD TWP ELEM       "	"FG"	"88"	"19.3"	"70.5"	"10.2"	"215.8"	80.70	71.01	"88"	"9.1"	"55.7"	"35.2"	"237.4"	90.90	79.99	"88"	"1.1"	"44.3"	"54.5"	"250.4"	"98.8"	"86.944"	264.00	237.95
4478	"4"	"41"	"3890"	"   "	"WARREN    "	"OXFORD TWP"	""	"DE"	"28"	"50.0"	"46.4"	"3.6"	"197.5"	50.00	14.00	"28"	"17.9"	"53.6"	"28.6"	"228.9"	82.20	23.01	"28"	"3.6"	"50.0"	"46.4"	"250.3"	"96.4"	"26.992"	84.00	64.00
4479	"4"	"41"	"3890"	"050"	"WARREN    "	"OXFORD TWP"	"OXFORD CENTRAL           "	"DE"	"28"	"50.0"	"46.4"	"3.6"	"197.5"	50.00	14.00	"28"	"17.9"	"53.6"	"28.6"	"228.9"	82.20	23.01	"28"	"3.6"	"50.0"	"46.4"	"250.3"	"96.4"	"26.992"	84.00	64.00
4480	"4"	"41"	"4100"	"   "	"WARREN    "	"PHILLIPSBURG"	""	"B "	"185"	"51.9"	"44.3"	"3.8"	"197.1"	48.10	88.98	"184"	"24.5"	"53.3"	"22.3"	"221.8"	75.60	139.10	"184"	"5.4"	"58.2"	"36.4"	"238.1"	"94.6"	"174.064"	553.00	402.15
4481	"4"	"41"	"4100"	"060"	"WARREN    "	"PHILLIPSBURG"	"ANDOVER MORRIS           "	"B "	"88"	"56.8"	"42.0"	"1.1"	"193.0"	43.10	37.92	"88"	"31.8"	"45.5"	"22.7"	"218.0"	68.20	60.01	"88"	"5.7"	"64.8"	"29.5"	"235.9"	"94.3"	"82.984"	264.00	180.92
4482	"4"	"41"	"4100"	"105"	"WARREN    "	"PHILLIPSBURG"	"GREEN STREET             "	"B "	"97"	"47.4"	"46.4"	"6.2"	"200.8"	52.60	51.02	"96"	"17.7"	"60.4"	"21.9"	"225.3"	82.30	79.00	"96"	"5.2"	"52.1"	"42.7"	"240.1"	"94.8"	"91.008"	289.00	221.03
4483	"4"	"41"	"4200"	"   "	"WARREN    "	"POHATCONG TWP"	""	"DE"	"38"	"44.7"	"50.0"	"5.3"	"200.6"	55.30	21.01	"38"	"36.8"	"47.4"	"15.8"	"213.4"	63.20	24.01	"38"	"5.3"	"57.9"	"36.8"	"235.9"	"94.7"	"35.986"	114.00	81.01
4484	"4"	"41"	"4200"	"040"	"WARREN    "	"POHATCONG TWP"	"POHATCONG SCHOOL         "	"DE"	"38"	"44.7"	"50.0"	"5.3"	"200.6"	55.30	21.01	"38"	"36.8"	"47.4"	"15.8"	"213.4"	63.20	24.01	"38"	"5.3"	"57.9"	"36.8"	"235.9"	"94.7"	"35.986"	114.00	81.01
4485	"4"	"41"	"5480"	"   "	"WARREN    "	"WASHINGTON BORO"	""	"DE"	"72"	"55.6"	"44.4"	"0.0"	"192.0"	44.40	31.96	"73"	"21.9"	"57.5"	"20.5"	"218.6"	78.00	56.94	"73"	"8.2"	"42.5"	"49.3"	"240.3"	"91.8"	"67.014"	218.00	155.92
4486	"4"	"41"	"5480"	"055"	"WARREN    "	"WASHINGTON BORO"	"WASHINGTON MEMORIAL ELEM "	"DE"	"72"	"55.6"	"44.4"	"0.0"	"192.0"	44.40	31.96	"73"	"21.9"	"57.5"	"20.5"	"218.6"	78.00	56.94	"73"	"8.2"	"42.5"	"49.3"	"240.3"	"91.8"	"67.014"	218.00	155.92
4487	"4"	"41"	"5530"	"   "	"WARREN    "	"WASHINGTON TWP"	""	"GH"	"90"	"48.9"	"51.1"	"0.0"	"198.1"	51.10	45.99	"90"	"21.1"	"46.7"	"32.2"	"228.2"	78.90	71.01	"89"	"4.5"	"42.7"	"52.8"	"245.8"	"95.5"	"84.995"	269.00	201.99
4488	"4"	"41"	"5530"	"040"	"WARREN    "	"WASHINGTON TWP"	"BRASS CASTLE             "	"GH"	"90"	"48.9"	"51.1"	"0.0"	"198.1"	51.10	45.99	"90"	"21.1"	"46.7"	"32.2"	"228.2"	78.90	71.01	"89"	"4.5"	"42.7"	"52.8"	"245.8"	"95.5"	"84.995"	269.00	201.99
4489	"4"	"41"	"5780"	"   "	"WARREN    "	"WHITE TWP"	""	"DE"	"34"	"58.8"	"41.2"	"0.0"	"193.8"	41.20	14.00	"34"	"32.4"	"47.1"	"20.6"	"219.6"	67.70	23.01	"34"	"2.9"	"38.2"	"58.8"	"252.6"	"97"	"32.98"	102.00	70.00
4490	"4"	"41"	"5780"	"050"	"WARREN    "	"WHITE TWP"	"WHITE TWP CONS           "	"DE"	"34"	"58.8"	"41.2"	"0.0"	"193.8"	41.20	14.00	"34"	"32.4"	"47.1"	"20.6"	"219.6"	67.70	23.01	"34"	"2.9"	"38.2"	"58.8"	"252.6"	"97"	"32.98"	102.00	70.00
4491	"4"	"80"	"6013"	"   "	"CHARTER SCHOOLS"	"BERGEN ARTS AND SCIENCES CHARTER"	""	"R "	"60"	"28.3"	"65.0"	"6.7"	"212.8"	71.70	43.02	"60"	"6.7"	"51.7"	"41.7"	"242.9"	93.40	56.04	"60"	"1.7"	"45.0"	"53.3"	"251.8"	"98.3"	"58.98"	180.00	158.04
4492	"4"	"80"	"6013"	"900"	"CHARTER SCHOOLS"	"BERGEN ARTS AND SCIENCES CHARTER"	"BERGEN ARTS AND SCIENCES CHARTER"	"R "	"60"	"28.3"	"65.0"	"6.7"	"212.8"	71.70	43.02	"60"	"6.7"	"51.7"	"41.7"	"242.9"	93.40	56.04	"60"	"1.7"	"45.0"	"53.3"	"251.8"	"98.3"	"58.98"	180.00	158.04
4493	"4"	"80"	"6016"	"   "	"CHARTER SCHOOLS"	"ADELAIDE L. SANFORD CHARTER SCHOOL"	""	"R "	"47"	"57.4"	"42.6"	"0.0"	"193.6"	42.60	20.02	"47"	"34.0"	"48.9"	"17.0"	"211.3"	65.90	30.97	"47"	"14.9"	"66.0"	"19.1"	"224.1"	"85.1"	"39.997"	141.00	90.99
4494	"4"	"80"	"6016"	"932"	"CHARTER SCHOOLS"	"ADELAIDE L. SANFORD CHARTER SCHOOL"	"ADELAIDE L. SANFORD CHARTER SCHOOL"	"R "	"47"	"57.4"	"42.6"	"0.0"	"193.6"	42.60	20.02	"47"	"34.0"	"48.9"	"17.0"	"211.3"	65.90	30.97	"47"	"14.9"	"66.0"	"19.1"	"224.1"	"85.1"	"39.997"	141.00	90.99
4495	"4"	"80"	"6021"	"   "	"CHARTER SCHOOLS"	"COMMUNITY CS OF PATERSON"	""	"R "	"79"	"58.2"	"41.8"	"0.0"	"191.7"	41.80	33.02	"79"	"39.2"	"45.6"	"15.2"	"206.9"	60.80	48.03	"79"	"21.5"	"62.0"	"16.5"	"219.7"	"78.5"	"62.015"	237.00	143.06
4496	"4"	"80"	"6021"	"905"	"CHARTER SCHOOLS"	"COMMUNITY CS OF PATERSON"	"COMMUNITY CS OF PATERSON"	"R "	"79"	"58.2"	"41.8"	"0.0"	"191.7"	41.80	33.02	"79"	"39.2"	"45.6"	"15.2"	"206.9"	60.80	48.03	"79"	"21.5"	"62.0"	"16.5"	"219.7"	"78.5"	"62.015"	237.00	143.06
4497	"4"	"80"	"6022"	"   "	"CHARTER SCHOOLS"	"BURCH CHARTER SCHOOL OF EXCELLENCE"	""	"R "	"54"	"85.2"	"14.8"	"0.0"	"180.5"	14.80	7.99	"53"	"60.4"	"37.7"	"1.9"	"191.0"	39.60	20.98	"53"	"24.5"	"62.3"	"13.2"	"218.7"	"75.5"	"40.015"	160.00	68.99
4498	"4"	"80"	"6022"	"990"	"CHARTER SCHOOLS"	"BURCH CHARTER SCHOOL OF EXCELLENCE"	"BURCH CHARTER SCHOOL OF EXCELLENCE"	"R "	"54"	"85.2"	"14.8"	"0.0"	"180.5"	14.80	7.99	"53"	"60.4"	"37.7"	"1.9"	"191.0"	39.60	20.98	"53"	"24.5"	"62.3"	"13.2"	"218.7"	"75.5"	"40.015"	160.00	68.99
4499	"4"	"80"	"6024"	"   "	"CHARTER SCHOOLS"	"CAMDENS PRIDE CHARTER SCHOOL"	""	"R "	"42"	"81.0"	"19.0"	"0.0"	"185.4"	19.00	7.98	"43"	"39.5"	"44.2"	"16.3"	"210.4"	60.50	26.01	"43"	"7.0"	"55.8"	"37.2"	"236.7"	"93"	"39.99"	128.00	73.98
4500	"4"	"80"	"6024"	"906"	"CHARTER SCHOOLS"	"CAMDENS PRIDE CHARTER SCHOOL"	"CAMDEN'S PRIDE CHARTER SCHOOL"	"R "	"42"	"81.0"	"19.0"	"0.0"	"185.4"	19.00	7.98	"43"	"39.5"	"44.2"	"16.3"	"210.4"	60.50	26.01	"43"	"7.0"	"55.8"	"37.2"	"236.7"	"93"	"39.99"	128.00	73.98
4501	"4"	"80"	"6025"	"   "	"CHARTER SCHOOLS"	"PAUL ROBESON CS FOR HUMANITIES"	""	"R "	"58"	"55.2"	"43.1"	"1.7"	"191.2"	44.80	25.98	"58"	"46.6"	"44.8"	"8.6"	"202.1"	53.40	30.97	"58"	"19.0"	"63.8"	"17.2"	"220.4"	"81"	"46.98"	174.00	103.93
4502	"4"	"80"	"6025"	"907"	"CHARTER SCHOOLS"	"PAUL ROBESON CS FOR HUMANITIES"	"PAUL ROBESON CS FOR HUMANITIES"	"R "	"58"	"55.2"	"43.1"	"1.7"	"191.2"	44.80	25.98	"58"	"46.6"	"44.8"	"8.6"	"202.1"	53.40	30.97	"58"	"19.0"	"63.8"	"17.2"	"220.4"	"81"	"46.98"	174.00	103.93
4503	"4"	"80"	"6027"	"   "	"CHARTER SCHOOLS"	"INSTITUTE FOR EXCELLENCE "	""	"R "	"78"	"61.5"	"38.5"	"0.0"	"187.4"	38.50	30.03	"78"	"53.8"	"35.9"	"10.3"	"194.3"	46.20	36.03	"78"	"20.5"	"50.0"	"29.5"	"225.2"	"79.5"	"62.01"	234.00	128.07
4504	"4"	"80"	"6027"	"909"	"CHARTER SCHOOLS"	"INSTITUTE FOR EXCELLENCE "	"INSTITUTE FOR EXCELLENCE CHARTER SCHOOL"	"R "	"78"	"61.5"	"38.5"	"0.0"	"187.4"	38.50	30.03	"78"	"53.8"	"35.9"	"10.3"	"194.3"	46.20	36.03	"78"	"20.5"	"50.0"	"29.5"	"225.2"	"79.5"	"62.01"	234.00	128.07
4505	"4"	"80"	"6028"	"   "	"CHARTER SCHOOLS"	"VINELAND PUBLIC CHARTER SCHOOL"	""	"R "	"32"	"25.0"	"75.0"	"0.0"	"202.8"	75.00	24.00	"32"	"15.6"	"65.6"	"18.8"	"223.3"	84.40	27.00	"32"	"0.0"	"50.0"	"50.0"	"249.4"	"100"	"32"	96.00	83.00
4506	"4"	"80"	"6028"	"910"	"CHARTER SCHOOLS"	"VINELAND PUBLIC CHARTER SCHOOL"	"VINELAND PUBLIC CHARTER SCHOOL"	"R "	"32"	"25.0"	"75.0"	"0.0"	"202.8"	75.00	24.00	"32"	"15.6"	"65.6"	"18.8"	"223.3"	84.40	27.00	"32"	"0.0"	"50.0"	"50.0"	"249.4"	"100"	"32"	96.00	83.00
4507	"4"	"80"	"6029"	"   "	"CHARTER SCHOOLS"	"NEWARK EDUCATORS COMMUNITY CS"	""	"R "	"50"	"72.0"	"28.0"	"0.0"	"183.6"	28.00	14.00	"50"	"56.0"	"38.0"	"6.0"	"192.6"	44.00	22.00	"49"	"24.5"	"51.0"	"24.5"	"219.4"	"75.5"	"36.995"	149.00	72.99
4508	"4"	"80"	"6029"	"911"	"CHARTER SCHOOLS"	"NEWARK EDUCATORS COMMUNITY CS"	"NEWARK EDUCATORS COMMUNITY CS "	"R "	"50"	"72.0"	"28.0"	"0.0"	"183.6"	28.00	14.00	"50"	"56.0"	"38.0"	"6.0"	"192.6"	44.00	22.00	"49"	"24.5"	"51.0"	"24.5"	"219.4"	"75.5"	"36.995"	149.00	72.99
